date,Gangnam-gu,Gangdong-gu,Gangbuk-gu,Gangseo-gu,Gwanak-gu,Gwangjin-gu,Guro-gu,Geumcheon-gu,Nowon-gu,Dobong-gu,Dongdaemun-gu,Dongjak-gu,Mapo-gu,Seodaemun-gu,Seocho-gu,Seongdong-gu,Seongbuk-gu,Songpa-gu,Yangcheon-gu,Yeongdeungpo-gu,Yongsan-gu,Eunpyeong-gu,Jongno-gu,Jung-gu,Jungnang-gu
2016092619,65,48,41,50,41,39,48,34,35,41,46,0,41,39,44,55,39,45,37,0,32,44,0,57,50
2016092620,55,53,37,44,43,39,48,33,31,38,47,0,45,46,48,55,36,46,35,0,48,37,0,59,48
2016092621,55,47,40,46,52,41,40,36,31,40,48,0,44,64,44,66,29,45,41,0,43,46,0,74,41
2016092622,58,50,47,56,47,41,55,43,32,41,46,0,44,52,51,55,51,49,43,0,42,43,0,51,45
2016092623,53,57,37,55,48,42,56,39,32,40,45,0,40,43,45,57,56,46,39,0,41,39,0,54,46
2016092624,49,54,37,51,48,41,46,35,32,34,44,0,39,43,45,58,53,53,39,0,39,37,0,48,45
2016092701,51,53,32,41,41,36,46,37,29,45,47,0,43,39,49,59,44,53,36,44,39,36,0,45,41
2016092702,44,48,29,53,43,37,42,32,28,60,45,0,38,37,55,38,45,45,38,52,39,44,0,41,50
2016092703,39,47,28,51,42,38,46,32,29,44,38,0,38,38,48,42,48,32,38,44,38,35,0,44,45
2016092704,49,44,26,44,43,36,39,34,31,31,39,0,39,32,44,31,40,35,36,41,36,33,0,36,41
2016092705,41,40,27,44,40,34,41,34,27,35,42,0,38,41,44,40,39,39,35,42,39,40,0,42,40
2016092706,37,39,28,35,40,34,38,31,29,35,36,0,39,34,41,34,33,33,33,41,37,40,0,33,39
2016092707,37,38,30,44,42,38,55,34,30,44,32,0,38,33,42,39,35,32,36,32,35,45,0,40,41
2016092708,49,44,34,47,42,34,45,34,36,45,34,0,41,38,41,47,46,40,37,51,37,42,0,36,36
2016092709,50,54,31,50,40,38,50,35,42,35,47,0,43,40,43,44,45,41,37,48,42,38,0,59,38
2016092710,54,57,38,78,45,38,54,36,51,49,46,0,49,46,48,56,40,52,37,53,46,40,0,56,41
2016092711,53,76,44,79,47,43,54,0,48,57,46,0,45,45,45,49,46,44,42,62,47,43,0,52,41
2016092712,61,64,51,73,46,48,55,0,63,56,58,0,43,50,55,54,52,51,51,0,44,65,0,54,53
2016092713,57,64,42,37,0,50,44,29,53,47,58,0,44,51,65,53,59,48,38,55,48,69,0,49,68
2016092714,42,47,20,26,0,37,30,34,25,27,29,0,31,34,47,35,27,34,28,43,32,39,0,44,33
2016092715,31,34,19,18,39,22,25,31,19,18,21,0,34,19,29,21,16,23,22,31,28,32,0,34,24
2016092716,22,29,19,12,30,21,27,27,18,16,22,0,29,24,22,18,15,17,20,30,24,23,0,21,21
2016092717,25,33,20,25,29,22,26,22,23,22,19,0,27,21,26,20,19,24,26,19,24,32,0,18,25
2016092718,28,29,18,25,30,24,31,22,19,18,21,0,29,20,19,20,17,25,26,34,25,19,0,24,22
2016092719,33,27,15,30,34,22,30,23,16,15,24,0,24,20,24,22,20,24,25,29,25,16,0,20,30
2016092720,34,23,18,26,29,23,22,22,18,20,20,0,28,26,26,16,31,12,24,37,24,30,0,27,19
2016092721,30,23,18,32,27,22,24,19,22,22,23,0,27,20,22,28,18,28,25,34,24,29,0,28,28
2016092722,37,29,20,23,41,22,30,18,22,19,35,0,27,34,22,31,24,24,24,35,23,25,0,35,24
2016092723,29,42,21,28,36,23,32,26,23,25,28,0,19,18,25,27,28,25,19,34,25,18,0,29,31
2016092724,31,36,18,13,31,24,22,20,24,13,27,0,22,28,21,28,33,28,21,29,21,14,0,23,20
2016092801,25,28,19,13,32,22,24,22,20,16,14,0,22,16,24,20,20,22,27,31,24,15,0,21,17
2016092802,20,32,20,25,27,22,31,23,20,32,22,0,21,18,34,15,19,22,25,23,17,28,0,20,29
2016092803,24,33,34,25,21,23,22,21,22,42,22,0,20,17,25,22,30,22,23,22,21,25,0,16,30
2016092804,21,22,28,22,23,24,15,20,22,24,20,0,21,17,23,15,20,21,22,15,18,24,0,15,22
2016092805,18,27,26,19,22,24,17,21,26,25,23,0,22,16,20,21,25,23,24,22,22,15,0,18,22
2016092806,22,31,23,15,23,32,15,17,24,19,20,0,22,20,14,16,27,22,18,14,24,22,0,18,23
2016092807,24,34,21,0,25,32,22,19,26,24,27,0,26,20,23,26,25,22,22,22,29,18,0,30,28
2016092808,25,30,24,20,27,28,14,21,28,22,23,0,23,17,23,20,22,23,21,20,26,21,0,18,31
2016092809,31,28,23,21,29,34,24,22,30,22,20,0,24,19,26,24,28,24,23,27,28,21,0,23,25
2016092810,28,40,25,33,32,32,29,28,35,28,26,0,29,28,26,23,31,24,27,25,30,28,0,30,29
2016092811,23,30,28,27,32,32,32,27,33,31,22,0,29,25,24,32,22,32,33,34,37,30,0,31,31
2016092812,39,37,33,26,29,40,31,30,37,34,29,0,29,28,26,29,36,34,31,28,32,21,0,31,40
2016092813,37,39,37,36,31,39,33,30,37,41,31,0,,32,33,36,41,31,26,27,40,29,0,35,31
2016092814,39,36,43,34,37,29,38,33,40,42,34,0,,35,36,32,43,26,30,37,32,34,0,34,36
2016092815,54,38,47,43,40,32,36,31,47,46,44,0,40,34,38,38,36,31,35,50,35,40,0,35,37
2016092816,53,50,49,32,38,34,54,33,41,50,54,0,37,43,35,56,49,35,34,44,38,42,0,49,37
2016092817,46,53,44,46,41,39,51,40,38,62,49,0,42,52,46,48,50,37,39,54,43,48,0,59,52
2016092818,53,54,46,46,48,41,57,42,41,56,54,0,50,58,65,48,53,42,43,59,53,61,0,59,57
2016092819,60,57,46,48,49,45,46,43,46,47,52,0,45,50,64,52,56,38,39,54,48,58,0,54,57
2016092820,62,54,50,59,55,46,47,43,58,58,58,0,45,48,51,52,52,43,39,50,46,54,0,50,52
2016092821,63,58,44,57,53,47,53,40,50,44,65,0,45,46,45,47,52,52,38,60,48,53,0,52,54
2016092822,67,62,35,39,48,44,51,40,41,45,51,0,47,56,47,50,46,66,36,64,47,50,0,57,55
2016092823,59,51,37,46,45,41,51,39,38,37,51,0,45,54,46,48,53,49,40,53,44,38,0,50,48
2016092824,41,19,29,45,45,31,53,42,22,36,36,0,39,46,46,42,48,24,39,59,39,42,0,43,43
2016092901,18,3,18,28,33,16,47,38,14,28,30,0,27,26,28,25,28,5,36,52,23,43,0,30,29
2016092902,5,8,12,34,19,8,21,24,9,24,15,0,17,14,14,10,19,6,31,24,16,47,0,18,11
2016092903,7,7,6,17,15,5,11,12,8,12,7,0,18,9,8,6,11,1,19,9,6,33,0,13,6
2016092904,4,5,5,14,11,4,7,8,7,9,7,0,12,9,6,1,13,7,9,7,11,24,0,9,6
2016092905,3,7,7,14,12,2,8,6,6,11,3,0,12,8,5,7,8,6,9,12,8,11,0,8,7
2016092906,11,5,8,0,13,7,4,7,5,9,10,0,12,0,4,6,11,6,6,11,6,14,0,6,6
2016092907,5,10,10,0,11,8,8,7,7,10,8,0,10,12,9,5,10,8,6,9,13,13,0,10,6
2016092908,6,9,7,9,14,7,10,12,7,12,5,0,11,10,5,9,5,5,11,9,9,16,0,10,12
2016092909,7,16,9,12,17,8,8,10,8,10,8,0,16,6,6,10,11,11,9,11,10,8,0,9,9
2016092910,14,14,9,11,13,10,12,10,6,12,10,0,15,6,10,10,9,9,10,10,15,8,0,20,7
2016092911,13,16,9,7,14,11,11,10,7,7,10,0,17,10,10,14,16,12,14,8,13,3,0,15,10
2016092912,8,14,10,16,17,13,14,10,9,9,10,0,19,15,11,14,7,13,14,12,13,13,0,14,13
2016092913,13,12,9,0,15,13,12,8,7,12,9,0,16,7,14,13,21,9,13,17,15,12,0,22,11
2016092914,15,15,7,13,17,12,10,9,6,12,11,0,16,12,8,14,11,12,15,17,7,14,0,22,19
2016092915,13,10,9,18,17,13,16,13,8,11,15,0,17,15,12,9,19,10,15,12,12,20,0,16,15
2016092916,20,12,10,18,15,12,16,13,11,14,14,0,20,18,19,14,14,11,14,21,15,21,0,19,20
2016092917,12,17,9,17,17,12,16,17,9,17,14,0,16,15,11,23,22,12,15,14,22,22,0,19,16
2016092918,19,17,8,21,22,12,17,25,11,13,13,0,20,17,20,20,15,10,15,30,15,22,0,27,17
2016092919,21,17,7,30,25,13,21,19,12,19,17,0,19,15,16,17,18,13,16,26,18,16,0,25,20
2016092920,24,18,9,18,29,13,22,15,11,17,15,0,22,16,18,15,19,13,17,30,16,15,0,25,22
2016092921,19,18,7,17,28,14,28,15,10,16,16,0,21,19,18,15,17,9,15,34,17,17,0,38,12
2016092922,21,16,11,14,24,13,20,14,13,14,16,0,21,24,16,17,22,17,19,22,18,13,0,24,13
2016092923,19,16,10,19,20,14,23,13,11,18,20,0,17,20,17,16,21,12,23,25,14,16,0,17,17
2016092924,20,18,11,15,21,15,13,16,12,13,16,0,19,13,12,15,19,17,16,20,16,15,0,22,13
2016093001,17,11,13,16,20,14,17,22,9,16,13,0,19,18,7,22,19,10,14,13,14,15,0,17,15
2016093002,17,16,17,24,20,15,17,17,11,17,16,0,17,12,17,16,15,18,11,20,18,15,0,16,21
2016093003,18,17,11,19,19,16,16,14,9,17,15,0,18,20,19,15,24,11,12,15,13,19,0,20,15
2016093004,16,18,11,16,20,14,18,15,10,16,15,0,19,16,14,13,20,13,16,20,16,14,0,17,18
2016093005,19,14,10,12,21,15,14,15,12,14,15,0,17,14,17,18,22,16,31,23,16,17,0,17,16
2016093006,16,16,13,22,17,14,16,16,11,16,14,0,21,19,15,11,19,12,16,16,19,17,0,20,18
2016093007,20,19,13,14,19,16,18,15,12,15,17,0,20,16,15,19,20,11,16,19,14,23,0,19,17
2016093008,19,22,14,17,20,18,11,17,13,16,20,0,24,19,17,15,19,16,16,22,23,12,0,17,18
2016093009,20,22,16,17,20,18,26,18,10,19,17,0,23,16,15,18,25,20,39,21,20,14,0,24,21
2016093010,27,26,13,18,23,21,20,16,9,17,21,0,24,22,18,19,27,23,34,15,23,19,0,22,19
2016093011,32,22,17,28,26,22,27,17,15,21,19,0,27,26,21,29,29,20,22,31,23,23,0,27,26
2016093012,0,27,21,28,26,23,27,18,18,23,25,0,29,24,26,25,26,16,0,32,27,22,0,32,28
2016093013,33,31,21,32,29,23,31,23,19,29,26,0,31,30,27,29,35,27,0,37,37,21,0,39,26
2016093014,30,26,19,36,29,25,33,31,24,33,31,0,34,32,35,34,29,31,27,37,27,27,0,38,33
2016093015,44,30,21,37,35,28,31,28,22,27,31,0,33,32,24,0,30,32,25,38,33,39,0,41,28
2016093016,33,35,25,33,35,30,38,31,25,29,38,0,36,41,33,0,41,32,30,31,36,49,0,39,30
2016093017,42,40,28,49,40,34,54,35,30,38,36,0,36,36,35,35,39,30,40,54,38,47,0,57,44
2016093018,50,47,32,49,48,35,62,37,0,44,44,0,45,39,36,47,42,31,40,68,38,52,0,56,41
2016093019,53,51,43,53,46,34,50,37,0,41,59,0,47,55,47,50,39,34,45,68,44,51,0,56,42
2016093020,55,59,37,60,63,39,60,41,42,55,58,0,50,44,52,47,50,40,52,69,42,54,0,41,47
2016093021,79,63,40,55,69,50,66,50,40,51,47,0,48,47,68,58,57,62,45,64,48,50,0,50,54
2016093022,67,53,43,49,63,42,53,46,37,47,47,0,46,53,49,55,54,47,39,70,42,47,0,60,48
2016093023,52,49,39,49,52,43,48,53,36,43,50,0,42,49,50,39,50,45,39,67,35,39,0,40,51
2016093024,53,50,36,51,59,45,47,53,32,38,53,0,38,39,47,44,51,42,43,60,35,35,0,45,48
