date,Gangnamgu,Gangdonggu,Gangbukgu,Gangseogu,Gwanakgu,Gwangjingu,Gurogu,Geumcheongu,Nowongu,Dobonggu,Dongdaemungu,Dongjakgu,Mapogu,Seodaemungu,Seochogu,Seongdonggu,Seongbukgu,Songpagu,Yangcheongu,Yeongdeungpogu,Yongsangu,Eunpyeonggu,Jongnogu,Junggu,Jungnanggu
2016062820,40,61,52,45,50,51,0,36,51,75,54,36,35,43,22,59,64,51,38,50,38,54,44,41,59
2016062821,42,42,46,54,42,43,0,35,38,56,54,37,46,57,41,70,43,45,50,0,39,63,46,54,52
2016062822,43,54,41,58,36,72,0,37,38,50,46,34,47,58,56,81,25,39,47,0,43,55,45,47,44
2016062823,56,52,34,49,39,51,0,37,38,32,30,25,37,51,56,74,35,31,33,55,39,49,37,38,39
2016062824,57,52,32,66,45,48,0,39,36,34,37,32,40,47,42,56,36,38,39,52,41,42,34,39,35
2016062901,40,44,36,62,49,46,0,44,31,27,47,31,44,51,40,55,38,33,41,68,42,62,42,54,60
2016062902,35,44,36,57,38,40,0,32,31,32,56,28,37,53,34,45,51,36,51,58,40,58,43,51,48
2016062903,45,40,30,41,32,38,0,28,31,30,37,26,32,39,44,40,52,35,46,23,33,52,35,31,35
2016062904,30,45,22,46,31,39,0,31,36,32,30,28,26,32,44,38,51,35,39,37,24,46,27,39,41
2016062905,44,51,25,34,33,40,0,29,34,40,39,26,27,38,41,40,39,35,37,36,33,39,30,41,48
2016062906,43,52,37,52,35,44,0,28,32,47,53,27,30,37,42,47,51,35,45,48,35,34,32,49,46
2016062907,43,53,33,57,36,51,0,30,34,40,55,28,35,36,49,47,51,38,0,51,40,32,39,44,58
2016062908,49,55,36,58,36,52,0,26,31,40,49,29,46,45,42,47,50,48,42,42,42,47,46,46,43
2016062909,36,25,43,22,35,40,0,22,25,41,37,23,34,43,25,35,46,35,28,21,34,50,33,42,38
2016062910,20,20,21,32,31,26,0,25,19,25,20,21,26,31,29,32,33,23,24,32,25,27,20,25,27
2016062911,19,18,17,29,29,22,0,22,14,24,24,17,24,24,23,23,22,16,22,20,24,23,22,30,19
2016062912,25,22,13,0,31,21,0,26,14,15,22,17,29,22,27,32,25,20,20,25,27,18,23,0,17
2016062913,25,22,12,14,25,20,0,26,16,15,23,18,28,26,21,38,24,24,20,29,24,14,20,0,20
2016062914,21,17,15,32,30,23,0,24,14,24,27,19,21,23,27,21,29,19,21,23,20,22,20,18,21
2016062915,26,30,16,29,35,23,0,28,17,22,23,21,31,22,24,32,24,20,27,42,23,27,20,28,22
2016062916,40,34,23,49,48,32,0,37,19,28,37,29,42,42,48,39,31,30,39,52,38,51,33,39,32
2016062917,51,48,35,60,61,37,0,59,25,46,53,48,54,62,57,58,47,39,50,0,51,62,42,54,54
2016062918,60,47,52,65,61,41,0,60,35,64,68,45,52,60,65,77,56,31,47,0,57,62,53,64,61
2016062919,51,41,50,75,57,45,0,53,41,51,58,48,53,51,62,70,52,33,47,0,56,65,57,65,62
2016062920,67,45,62,49,37,49,0,33,51,64,60,40,41,51,61,81,58,42,30,59,46,52,58,68,63
2016062921,46,59,52,44,30,52,0,23,54,56,40,24,28,19,32,61,38,55,21,57,28,33,40,44,57
2016062922,39,37,27,28,34,33,0,23,26,23,15,24,24,36,19,48,24,43,24,42,22,27,25,33,30
2016062923,35,23,24,31,31,28,0,26,21,23,16,25,26,27,27,37,14,29,22,38,28,22,26,27,23
2016062924,33,22,28,18,28,29,0,19,24,22,27,23,20,26,20,34,26,23,22,26,25,16,27,28,30
2016063001,28,36,21,24,28,34,0,19,20,26,18,16,24,19,14,25,25,26,25,26,19,15,18,17,40
2016063002,21,35,26,25,33,31,0,26,19,31,31,19,29,26,19,21,30,29,30,33,25,32,21,25,31
2016063003,24,34,29,31,38,29,0,30,27,24,30,27,33,28,22,26,28,25,36,26,31,33,31,26,26
2016063004,39,27,38,0,41,44,0,33,27,35,33,36,39,28,20,32,38,20,36,33,33,31,31,27,39
2016063005,33,30,37,40,51,45,0,41,30,33,38,40,40,35,25,38,19,20,40,36,40,33,39,29,43
2016063006,39,32,45,32,50,48,0,43,34,31,43,40,40,27,27,38,33,29,43,40,48,40,43,34,48
2016063007,27,37,43,35,33,51,0,34,36,31,37,26,37,31,21,33,45,25,46,30,35,38,42,26,35
2016063008,28,33,45,28,29,51,0,23,38,32,22,20,28,26,19,25,27,25,39,26,25,37,25,21,24
2016063009,19,30,34,33,43,49,0,35,26,21,18,19,37,28,13,21,26,27,40,31,30,23,27,37,25
2016063010,19,31,45,44,35,50,0,36,24,24,26,26,36,39,19,28,40,34,45,43,34,41,38,32,22
2016063011,8,25,58,27,28,31,0,25,0,,18,11,36,20,0,14,24,28,26,17,24,43,26,26,18
2016063012,20,22,31,17,24,28,0,20,24,23,13,17,37,17,7,13,25,24,21,21,21,21,21,25,18
2016063013,24,32,18,15,25,36,0,21,15,14,13,13,28,20,13,19,15,27,21,4,23,19,13,21,15
2016063014,26,22,23,28,29,28,0,25,22,22,29,16,36,31,17,26,28,23,22,36,29,31,0,29,28
2016063015,25,20,29,24,30,25,0,24,23,27,24,20,25,26,14,25,30,13,23,27,25,35,0,35,31
2016063016,25,21,28,22,31,23,0,27,22,34,33,18,32,32,18,29,26,14,19,32,33,29,0,30,33
2016063017,17,19,33,22,0,26,0,27,27,33,28,16,28,26,21,25,37,15,21,38,32,0,26,33,29
2016063018,29,32,33,37,0,30,0,24,27,29,35,19,24,24,21,35,23,24,20,25,27,0,24,27,31
2016063019,30,36,35,43,30,30,0,27,26,33,25,17,27,38,20,30,38,25,26,41,27,28,20,25,35
2016063020,31,28,41,31,47,32,0,35,32,31,35,24,32,37,23,25,35,22,38,0,28,45,26,25,31
2016063021,34,23,49,34,38,37,0,37,38,27,25,22,38,32,35,31,28,26,51,0,31,38,24,47,35
2016063022,34,28,41,45,46,36,0,38,33,28,25,20,33,37,30,33,26,31,48,0,34,29,18,31,28
2016063023,53,34,52,28,55,63,0,53,36,24,20,29,51,34,37,35,24,34,39,41,36,25,25,39,44
2016063024,48,30,69,27,53,57,0,47,48,40,34,34,53,49,48,47,42,32,38,48,37,34,30,47,41
