date,Gangnamgu,Gangdonggu,Gangbukgu,Gangseogu,Gwanakgu,Gwangjingu,Gurogu,Geumcheongu,Nowongu,Dobonggu,Dongdaemungu,Dongjakgu,Mapogu,Seodaemungu,Seochogu,Seongdonggu,Seongbukgu,Songpagu,Yangcheongu,Yeongdeungpogu,Yongsangu,Eunpyeonggu,Jongnogu,Junggu,Jungnanggu
2016082513,54,51,25,44,36,41,38,32,19,0,40,35,33,31,50,42,42,46,28,40,42,23,33,52,24
2016082514,25,51,27,32,30,41,34,23,23,0,40,24,34,42,25,36,42,50,29,38,29,25,33,48,36
2016082515,37,39,31,33,29,38,30,26,24,0,27,29,29,38,34,29,38,24,21,42,29,30,32,44,43
2016082516,24,33,30,40,26,31,23,23,23,0,28,26,25,35,23,30,28,26,37,26,25,27,27,40,27
2016082517,16,23,20,30,26,26,27,23,18,0,,23,29,34,24,30,28,23,30,34,35,23,24,37,40
2016082518,0,30,21,40,28,28,36,44,18,0,30,27,31,26,38,29,26,17,31,35,30,31,26,34,42
2016082519,0,45,25,40,29,35,33,27,21,0,37,23,31,38,37,44,24,24,22,46,0,25,31,39,
2016082520,25,32,20,33,31,35,32,23,19,0,22,23,23,17,32,26,24,26,26,44,0,25,25,24,
2016082521,33,28,11,19,23,29,28,20,10,0,25,26,15,16,47,27,22,32,15,33,19,14,15,22,
2016082522,21,12,3,6,17,15,11,10,1,0,13,9,16,0,4,11,16,15,8,23,9,4,8,10,9
2016082523,5,8,4,5,15,7,20,10,6,0,3,7,15,7,1,4,10,8,10,20,16,12,7,10,14
2016082524,14,9,6,11,14,7,15,9,7,0,11,8,13,13,1,16,15,10,10,15,16,6,8,20,10
2016082601,10,11,8,0,17,8,11,11,8,0,4,9,16,15,8,13,15,10,13,20,15,19,12,11,26
2016082602,8,20,9,0,23,12,13,14,9,0,14,12,19,12,15,12,21,14,13,19,20,23,13,19,22
2016082603,24,10,10,25,22,19,23,16,10,0,17,20,23,22,25,17,21,16,17,20,20,19,18,14,10
2016082604,24,24,17,13,25,23,21,17,12,0,22,17,24,23,22,18,22,17,20,23,22,14,19,20,28
2016082605,18,17,16,23,26,20,25,18,11,0,21,15,22,21,22,16,14,13,20,17,19,15,19,25,20
2016082606,18,6,6,18,26,13,24,18,5,0,9,15,17,15,24,17,14,15,20,23,15,11,14,18,4
2016082607,8,7,2,8,12,6,7,13,1,0,7,8,10,8,2,3,8,3,12,11,4,9,6,5,1
2016082608,1,9,0,3,11,2,2,4,0,,2,0,10,0,,5,8,3,3,2,11,1,3,4,
2016082609,4,7,2,5,9,3,5,5,1,0,9,10,15,5,1,1,7,2,9,6,6,2,5,17,6
2016082610,9,15,1,4,16,5,11,11,1,0,7,4,18,0,7,13,15,7,13,9,6,5,8,13,9
2016082611,1,10,3,9,10,6,16,25,1,0,9,4,20,15,9,10,9,5,10,8,9,3,7,18,16
2016082612,8,15,2,6,14,10,26,14,1,0,7,9,16,8,4,10,19,10,12,9,11,2,5,16,5
2016082613,6,19,4,12,16,10,11,14,4,0,10,6,15,6,7,13,21,8,19,4,10,1,10,19,9
2016082614,14,18,5,0,17,11,17,11,3,15,26,8,19,0,7,21,39,15,18,22,21,14,13,30,10
2016082615,0,21,8,0,18,17,10,22,7,14,23,11,19,18,9,18,25,11,20,11,13,0,9,24,16
2016082616,15,13,25,0,16,0,17,19,5,10,19,15,19,16,14,18,24,14,10,14,11,13,13,22,9
2016082617,20,22,8,0,19,0,14,11,8,16,18,7,24,16,15,13,20,8,14,18,18,12,13,13,16
2016082618,21,17,7,22,17,7,21,13,8,19,17,14,20,17,14,0,24,11,14,20,16,22,13,29,18
2016082619,18,23,7,23,21,17,22,12,6,13,17,19,20,15,18,25,21,12,14,25,14,28,13,22,29
2016082620,27,19,9,16,17,16,16,14,11,14,16,25,16,0,14,17,33,15,17,24,10,25,12,23,28
2016082621,21,14,8,13,20,13,24,11,14,13,8,23,16,0,9,11,36,6,12,25,9,16,12,17,17
2016082622,14,14,7,16,17,12,15,13,7,8,18,13,13,13,13,19,19,15,8,20,13,14,12,15,12
2016082623,14,11,7,11,17,12,16,14,5,10,14,16,14,9,10,17,16,8,12,14,10,7,9,18,15
2016082624,15,19,6,11,17,13,12,10,4,11,14,16,15,0,16,12,18,13,11,17,9,20,12,17,17
2016082701,14,25,5,18,18,10,14,12,6,13,19,17,14,14,11,16,19,9,11,17,20,14,10,13,13
2016082702,16,15,6,12,17,12,15,9,8,9,15,17,17,10,16,13,7,9,9,14,11,19,8,9,21
2016082703,12,9,7,16,16,12,14,11,7,12,9,16,16,14,14,14,15,16,11,17,16,16,10,18,15
2016082704,16,15,6,13,16,11,15,10,6,11,11,14,12,10,10,11,10,10,11,8,17,17,5,8,9
2016082705,10,7,8,6,14,10,11,11,6,16,8,10,12,12,8,6,15,7,7,8,13,10,8,12,7
2016082706,13,12,9,13,17,7,8,10,7,15,15,11,14,8,8,11,26,14,8,15,15,8,9,9,13
2016082707,13,13,7,14,16,9,13,8,10,10,10,13,13,14,11,9,16,13,8,7,13,19,7,14,12
2016082708,14,9,7,8,12,11,11,6,8,17,8,7,15,4,6,4,14,18,9,11,8,1,10,15,8
2016082709,13,15,12,15,14,11,9,10,7,13,13,12,23,12,13,15,23,20,9,8,12,16,11,12,10
2016082710,11,18,8,12,17,11,19,10,3,10,17,13,20,15,10,17,25,10,10,10,7,19,14,9,13
2016082711,13,15,5,19,19,11,14,9,4,9,14,15,23,2,14,14,21,16,12,17,11,13,12,19,16
2016082712,10,16,7,9,16,13,19,8,7,9,16,13,22,0,12,10,24,12,10,18,13,6,9,23,15
2016082713,10,9,5,19,19,12,12,8,8,13,13,9,14,13,9,18,14,12,10,14,14,3,10,19,13
2016082714,15,12,6,11,18,12,15,8,5,13,17,11,18,12,9,8,24,9,11,12,15,1,10,18,12
2016082715,17,16,6,23,16,12,13,10,5,8,19,11,19,19,16,17,17,4,10,17,14,16,9,19,13
2016082716,19,17,4,11,20,15,21,12,7,13,21,12,20,13,15,14,11,9,11,13,14,12,12,19,15
2016082717,15,15,5,12,20,17,15,10,6,13,16,14,17,8,11,11,18,13,10,14,12,10,12,7,8
2016082718,24,17,6,9,14,17,16,11,8,12,17,17,17,19,14,15,13,14,11,19,18,19,12,23,26
2016082719,27,27,7,17,21,14,23,13,9,22,21,19,17,15,20,24,31,11,15,23,16,22,12,23,20
2016082720,21,14,8,13,22,11,18,14,9,12,14,21,16,0,16,19,29,16,15,17,14,20,12,18,21
2016082721,9,14,7,17,18,11,12,10,7,16,14,17,16,17,11,10,9,25,12,29,9,17,13,16,16
2016082722,18,15,4,18,17,12,17,10,6,11,14,17,16,10,14,12,18,18,10,15,10,12,14,20,16
2016082723,17,13,2,14,16,11,17,11,5,10,14,15,17,17,8,18,26,9,10,17,8,12,9,12,12
2016082724,14,13,5,20,19,11,17,11,6,8,12,15,15,11,15,11,15,12,12,19,10,13,9,15,14
2016082801,11,5,3,8,17,12,10,11,6,3,14,14,12,12,20,11,11,10,10,12,9,4,11,11,17
2016082802,16,12,4,15,19,11,16,22,4,11,8,14,12,14,17,15,14,9,9,12,9,16,10,16,16
2016082803,8,15,4,13,19,12,12,19,6,11,15,12,12,11,11,6,8,10,9,17,16,12,10,10,15
2016082804,15,9,6,7,16,11,13,12,2,11,7,11,13,10,10,13,8,11,10,11,13,11,10,9,15
2016082805,13,14,7,14,16,9,12,11,5,12,9,12,13,7,7,11,18,7,11,12,11,12,9,14,14
2016082806,12,13,9,22,14,8,12,8,7,12,13,10,11,13,10,10,19,8,9,10,8,16,8,10,15
2016082807,13,10,5,18,17,9,11,8,5,13,13,11,13,10,11,10,18,5,11,17,12,13,11,16,21
2016082808,11,11,6,12,13,9,13,8,5,10,12,11,12,7,11,14,15,13,13,14,14,10,10,5,10
2016082809,16,15,10,0,15,12,13,9,4,9,11,7,11,12,12,9,14,12,10,4,9,8,10,13,13
2016082810,11,16,6,17,17,12,10,10,2,13,13,11,11,10,12,11,16,12,9,8,16,6,10,11,12
2016082811,12,13,3,18,15,7,14,8,1,6,11,11,10,9,11,8,15,10,7,11,9,3,9,16,12
2016082812,10,12,2,6,14,7,14,9,2,13,9,12,12,0,12,5,14,11,6,15,10,1,7,11,6
2016082813,10,16,4,0,13,6,6,7,1,7,9,8,12,6,9,9,16,11,7,10,6,7,8,12,5
2016082814,6,17,4,13,13,3,8,6,1,7,8,5,11,6,7,13,15,5,7,3,9,9,5,5,6
2016082815,0,9,3,13,11,6,12,5,1,9,6,4,11,7,3,10,9,6,5,6,13,4,4,13,14
2016082816,20,12,2,8,14,9,10,4,6,12,22,12,14,14,14,13,22,7,8,14,11,17,10,10,
2016082817,22,14,7,21,14,10,16,9,7,9,17,10,13,12,14,21,12,5,8,8,16,1,13,15,18
2016082818,12,9,5,6,16,4,10,7,2,7,8,14,9,5,11,6,6,5,7,8,11,17,23,12,11
2016082819,7,8,3,0,14,4,6,5,3,7,7,9,8,4,9,6,6,10,6,6,13,10,9,3,3
2016082820,13,7,1,19,14,8,13,9,3,8,9,10,11,11,6,11,13,9,11,20,11,13,7,11,12
2016082821,11,12,4,0,15,6,18,7,8,11,7,10,14,7,9,11,15,14,11,17,14,9,7,15,17
2016082822,16,11,6,9,18,8,16,9,2,11,18,11,12,12,11,9,19,11,9,16,13,3,10,16,9
2016082823,17,9,5,14,14,8,11,10,2,10,11,13,13,10,10,10,21,6,11,16,17,10,9,12,10
2016082824,8,15,8,12,14,9,11,9,4,10,7,15,13,10,13,10,18,12,9,16,10,10,9,15,16
2016082901,13,12,5,17,13,9,12,10,4,8,10,10,14,12,16,12,11,9,9,9,15,15,10,7,6
2016082902,9,20,5,11,17,9,13,7,5,8,13,11,14,0,11,4,14,8,10,16,11,9,8,9,14
2016082903,14,9,7,12,19,10,13,10,5,15,8,14,13,15,12,17,17,13,8,17,15,16,10,10,14
2016082904,11,15,5,12,15,10,10,8,6,11,14,17,14,10,13,9,12,9,9,16,11,12,9,17,14
2016082905,12,11,6,14,17,10,15,10,6,11,9,16,13,8,10,11,13,4,10,7,13,6,9,15,10
2016082906,15,13,5,12,14,8,9,8,5,13,11,14,16,15,10,11,15,10,7,14,14,14,10,10,14
2016082907,9,14,8,13,15,11,15,8,5,12,12,13,15,10,13,8,13,8,11,18,15,16,9,10,13
2016082908,15,16,14,27,14,10,10,11,2,15,8,12,14,15,13,13,18,13,10,11,11,7,9,12,6
2016082909,12,16,7,17,19,9,14,9,1,12,16,6,16,10,11,7,16,24,11,6,9,3,9,17,12
2016082910,16,19,8,31,15,13,17,11,4,9,18,11,16,12,13,12,17,19,12,23,13,18,15,11,9
2016082911,15,19,7,28,21,16,17,12,6,14,20,15,18,10,16,11,29,19,14,20,14,17,14,21,20
2016082912,13,25,7,22,19,13,23,13,6,8,15,14,15,12,16,15,17,12,16,20,10,13,13,17,9
2016082913,15,27,6,17,17,15,18,13,7,15,13,15,16,0,17,16,17,16,11,29,13,3,10,22,12
2016082914,0,13,5,20,19,18,20,12,7,12,11,18,18,18,18,13,21,13,0,15,13,3,12,16,17
2016082915,0,26,6,19,23,20,25,14,8,15,19,21,21,20,0,16,13,10,5,22,14,28,13,19,28
2016082916,24,28,8,19,20,15,25,19,11,13,18,22,18,13,26,13,19,16,18,31,12,18,13,21,25
2016082917,24,29,10,33,23,17,29,18,10,18,22,20,18,13,21,20,29,20,18,26,17,23,15,17,25
2016082918,22,23,11,16,17,16,18,15,10,18,20,19,22,16,18,20,20,17,12,25,17,19,14,20,30
2016082919,26,24,13,30,23,19,23,16,14,22,24,20,23,26,19,23,25,12,15,26,23,26,18,19,29
2016082920,24,19,16,29,26,21,23,18,15,25,23,23,22,17,23,23,33,17,19,26,21,32,19,26,29
2016082921,26,22,17,29,31,21,28,17,15,25,18,24,23,15,27,21,35,22,14,31,19,30,18,29,19
2016082922,24,26,17,22,33,20,30,21,17,25,29,22,24,22,20,22,23,26,15,28,20,23,21,25,26
2016082923,29,34,16,36,29,24,28,19,14,20,25,22,26,23,25,28,34,23,21,41,23,21,19,24,33
2016082924,33,43,18,30,25,24,25,18,13,23,27,22,29,33,25,28,38,22,21,32,24,22,22,25,28
2016083001,27,41,15,41,30,21,33,19,15,27,24,24,24,27,36,23,31,19,24,30,27,22,25,30,27
2016083002,27,23,14,47,34,18,35,21,13,24,22,28,32,30,34,24,29,20,28,36,25,29,24,26,28
2016083003,25,23,16,29,31,18,37,22,13,22,22,29,30,30,30,19,23,17,26,37,25,33,26,36,22
2016083004,33,19,12,43,37,18,36,23,15,20,22,26,29,31,30,29,30,18,25,40,25,27,25,33,29
2016083005,33,19,16,32,36,16,38,25,14,31,21,29,29,26,34,25,21,19,26,38,24,25,24,31,19
2016083006,36,20,16,32,27,23,37,24,15,26,32,32,29,0,35,28,32,13,22,31,30,31,24,37,27
2016083007,41,34,18,17,25,30,27,25,18,31,27,25,27,27,29,29,36,25,18,33,25,30,24,38,30
2016083008,27,24,16,28,22,23,28,18,15,17,21,21,25,27,24,28,21,26,18,30,20,19,19,30,11
2016083009,27,29,19,28,25,20,18,19,12,28,20,20,24,26,29,23,23,19,18,26,21,19,20,25,21
2016083010,26,21,13,21,23,21,30,17,10,20,22,24,25,30,29,28,24,29,18,28,22,32,21,35,17
2016083011,32,24,16,33,26,23,33,22,13,19,26,24,0,,37,26,30,23,18,28,21,24,23,33,21
2016083012,28,29,16,29,28,22,34,22,13,24,23,26,0,29,30,32,29,27,21,37,18,19,23,33,29
2016083013,29,29,17,33,29,23,42,26,16,24,25,29,0,29,26,26,33,23,25,37,20,18,19,28,30
2016083014,28,22,15,30,28,20,36,23,13,28,24,30,29,28,30,24,33,20,23,39,29,25,19,26,24
2016083015,40,32,20,38,30,29,44,28,16,30,33,35,35,38,42,44,29,25,27,48,23,39,24,41,40
2016083016,48,38,25,47,34,35,49,31,23,41,41,39,44,46,47,41,36,29,30,49,32,48,30,51,39
2016083017,49,42,30,48,36,39,51,32,0,44,42,42,40,29,55,51,50,40,29,59,33,50,33,54,49
2016083018,49,45,30,36,34,43,45,32,0,50,42,39,33,39,52,54,53,40,29,47,32,58,32,50,58
2016083019,46,43,29,41,34,38,44,26,14,47,40,32,35,51,44,39,35,37,27,51,31,46,32,49,39
2016083020,50,49,27,48,34,38,51,28,24,45,42,33,31,43,54,49,44,38,28,52,24,42,32,44,46
2016083021,23,33,17,19,24,30,39,21,18,28,30,24,20,24,34,42,36,36,17,34,16,28,21,39,28
2016083022,19,21,9,12,22,14,18,13,10,17,15,14,15,0,16,24,13,18,13,23,15,17,11,17,19
2016083023,15,11,6,17,17,10,12,11,8,10,8,13,15,26,13,14,8,10,10,19,14,15,11,11,7
2016083024,17,16,6,14,21,11,20,11,5,9,15,14,15,14,9,12,0,12,9,21,13,14,13,12,18
2016083101,13,15,5,11,21,11,11,11,6,10,13,13,16,15,19,15,1,10,11,17,18,17,13,14,8
2016083102,12,13,4,14,19,12,17,12,3,8,8,15,15,11,14,10,1,10,11,11,15,13,10,10,15
2016083103,11,13,6,7,16,9,7,10,4,8,14,17,12,5,12,12,2,8,9,13,11,10,9,11,11
2016083104,11,11,1,10,15,9,10,7,4,5,8,9,10,9,12,7,1,7,9,7,10,14,9,6,12
2016083105,9,3,1,15,16,6,6,7,2,5,6,9,12,11,9,11,7,8,11,14,8,3,10,7,6
2016083106,9,9,1,6,12,5,7,6,2,5,4,8,13,5,10,6,5,6,8,8,13,12,8,4,8
2016083107,6,4,1,6,16,6,12,9,1,3,6,9,13,0,8,5,1,2,8,6,13,9,7,9,9
2016083108,7,6,2,12,16,8,9,9,1,3,10,12,16,10,11,6,9,10,8,9,13,4,10,5,7
2016083109,14,12,1,12,19,9,12,11,1,10,4,14,15,14,8,13,12,8,9,13,13,13,10,14,12
2016083110,15,9,1,11,20,10,16,13,4,5,10,18,16,13,13,9,6,9,12,13,16,9,10,8,19
2016083111,11,14,3,13,18,14,16,13,3,9,14,16,15,9,14,14,4,9,13,18,13,12,13,13,15
2016083112,18,15,4,0,19,13,15,17,4,4,10,16,18,4,12,11,17,13,13,21,13,15,13,18,13
2016083113,12,12,3,17,20,13,17,13,2,8,16,18,19,20,13,12,10,12,17,15,18,12,12,12,16
2016083114,19,15,5,16,22,14,20,19,4,8,12,22,21,15,16,19,9,14,17,29,21,14,14,18,17
2016083115,21,22,10,20,26,19,25,18,10,15,18,23,23,22,20,17,17,14,18,20,24,19,17,24,19
2016083116,20,16,9,27,24,18,23,18,10,12,23,23,22,12,16,17,20,15,16,19,24,15,20,24,26
2016083117,20,22,6,11,27,22,25,20,8,12,19,24,21,14,15,22,18,23,17,23,24,23,17,18,19
2016083118,30,24,10,31,34,25,29,23,11,17,19,34,26,21,24,21,21,19,22,36,27,13,20,26,20
2016083119,31,35,16,28,39,29,34,25,14,25,25,37,31,27,25,28,35,25,26,57,28,34,26,31,40
2016083120,45,40,19,33,50,32,45,29,16,24,35,42,31,30,32,32,33,28,30,56,31,28,38,37,29
2016083121,43,37,24,44,56,35,43,30,20,28,41,42,36,45,38,23,42,36,32,34,39,36,36,37,44
2016083122,45,45,25,38,47,39,53,30,25,32,42,43,40,51,37,33,44,32,35,51,35,39,36,54,42
2016083123,48,41,25,36,41,39,48,33,25,35,45,39,37,42,39,35,48,25,33,51,33,34,37,44,48
2016083124,42,43,22,29,39,38,49,29,24,31,34,35,32,38,38,31,42,26,31,46,26,43,29,39,47
