date,Gangnamgu,Gangdonggu,Gangbukgu,Gangseogu,Gwanakgu,Gwangjingu,Gurogu,Geumcheongu,Nowongu,Dobonggu,Dongdaemungu,Dongjakgu,Mapogu,Seodaemungu,Seochogu,Seongdonggu,Seongbukgu,Songpagu,Yangcheongu,Yeongdeungpogu,Yongsangu,Eunpyeonggu,Jongnogu,Junggu,Jungnanggu
2016070101,38,33,77,32,55,36,0,48,55,48,39,33,54,48,35,38,38,32,42,65,39,60,31,39,42
2016070102,39,46,83,0,52,43,0,43,52,54,48,36,46,50,44,42,42,34,47,44,40,54,33,44,52
2016070103,19,42,57,27,33,38,0,28,48,45,40,23,32,28,20,28,33,29,37,31,29,39,27,28,37
2016070104,17,20,34,28,42,22,0,33,32,21,27,24,35,23,15,16,26,17,32,17,34,26,10,18,20
2016070105,25,36,45,25,43,33,0,41,36,32,38,31,47,31,0,31,31,30,41,36,41,29,24,32,26
2016070106,16,19,50,25,27,32,0,25,35,33,20,19,31,24,15,21,32,15,39,19,26,38,15,22,30
2016070107,12,27,22,15,25,26,0,22,24,18,15,16,23,19,15,14,24,25,22,15,23,15,8,14,21
2016070108,27,19,26,25,27,29,0,26,25,22,20,19,25,19,17,25,19,23,25,17,24,16,14,20,23
2016070109,17,24,34,27,22,25,0,23,24,23,23,17,26,0,22,26,34,21,28,18,22,17,15,24,19
2016070110,11,22,26,22,21,22,0,17,21,16,12,12,23,28,13,29,23,15,19,13,22,23,10,22,15
2016070111,14,13,21,0,23,24,0,16,16,15,10,10,22,19,12,16,28,18,18,12,18,15,9,21,11
2016070112,15,24,17,29,20,20,0,20,15,17,19,13,25,19,20,30,11,18,18,0,20,20,12,20,14
2016070113,26,27,25,18,26,22,0,22,20,21,30,14,28,27,30,28,24,21,21,0,28,29,19,33,40
2016070114,35,33,39,26,27,24,0,23,30,32,37,16,31,27,41,37,34,22,26,35,29,38,23,27,39
2016070115,28,37,34,33,28,27,0,19,21,23,26,16,30,20,35,30,24,20,28,38,27,25,27,29,29
2016070116,17,15,37,0,18,27,0,15,22,19,14,13,22,18,15,23,33,16,21,27,24,32,22,24,18
2016070117,6,10,4,9,14,11,0,9,8,10,8,4,11,0,10,8,3,10,10,12,16,4,6,6,8
2016070118,7,6,8,12,14,13,0,11,8,10,6,5,14,7,5,13,5,6,12,16,16,13,7,10,3
2016070119,7,9,8,8,16,11,0,13,7,14,7,5,15,6,3,12,7,10,11,21,15,13,7,12,7
2016070120,6,4,5,0,20,11,0,9,6,6,6,4,12,8,0,7,7,4,10,26,13,15,8,13,6
2016070121,6,4,2,11,19,8,0,10,5,3,3,4,13,3,14,7,7,6,7,27,13,0,7,7,6
2016070122,13,9,6,12,8,11,0,8,3,5,4,5,13,13,11,14,9,14,10,20,10,0,6,7,7
2016070123,13,5,3,8,10,8,0,8,2,2,11,4,11,5,11,7,10,4,8,15,13,0,5,9,14
2016070124,5,4,2,13,13,8,0,14,0,4,0,4,7,4,3,8,7,10,6,9,9,0,1,8,4
2016070201,5,7,2,9,20,6,0,22,0,9,8,9,12,0,8,7,2,7,5,23,13,0,3,3,
2016070202,11,17,1,13,13,14,0,24,2,8,13,15,21,0,13,17,4,17,11,19,25,0,10,14,15
2016070203,10,16,4,3,6,15,0,12,5,13,13,8,10,9,7,15,2,13,9,13,17,0,8,8,17
2016070204,8,10,9,8,11,13,0,11,7,10,7,6,10,7,5,6,7,9,6,10,12,0,1,10,10
2016070205,7,8,13,11,17,11,0,13,8,13,7,8,9,5,11,8,4,17,5,5,8,0,3,4,3
2016070206,10,1,11,19,11,11,0,9,9,13,8,5,9,9,6,7,11,13,6,6,11,0,4,12,3
2016070207,4,8,2,0,9,9,0,4,5,10,4,3,8,0,4,10,4,9,3,0,9,0,,4,8
2016070208,9,9,1,0,9,8,0,6,2,5,7,3,10,0,2,7,9,9,7,7,10,0,2,3,6
2016070209,2,7,1,0,18,10,0,11,0,2,0,5,14,14,14,13,5,4,14,11,13,0,3,8,6
2016070210,9,8,1,12,16,11,0,13,4,1,9,8,21,9,5,5,14,13,15,11,20,0,19,11,
2016070211,13,17,6,15,15,18,0,11,2,5,22,5,19,17,13,23,17,12,12,15,14,0,21,16,23
2016070212,8,10,10,0,13,11,0,11,10,17,11,4,15,11,6,9,19,10,10,3,15,0,7,11,13
2016070213,9,9,9,8,20,11,0,15,7,16,11,8,15,15,10,8,16,7,11,21,20,0,8,15,11
2016070214,12,19,4,0,20,16,0,13,6,6,15,11,16,15,14,17,13,20,9,8,19,0,12,18,15
2016070215,16,16,8,18,21,15,0,14,9,16,13,9,17,9,14,17,16,15,11,17,19,0,14,21,12
2016070216,18,16,8,8,16,17,0,15,10,19,20,13,22,11,13,18,11,21,13,18,19,0,18,17,19
2016070217,17,28,14,10,22,20,0,12,10,13,15,12,18,11,19,20,19,21,14,20,19,0,12,15,24
2016070218,24,26,10,0,25,21,0,18,11,16,19,14,21,18,22,26,21,25,14,23,21,0,14,18,22
2016070219,32,29,18,23,21,22,0,17,16,22,26,18,23,23,25,39,18,24,12,36,20,0,20,25,37
2016070220,26,31,15,27,25,22,0,17,18,21,17,12,18,17,18,27,25,20,13,20,19,0,15,22,27
2016070221,24,22,16,29,30,16,0,15,19,24,21,11,24,35,25,27,23,16,17,18,20,0,16,16,30
2016070222,27,20,16,13,29,18,0,14,18,30,17,13,17,19,24,23,17,21,16,29,19,0,13,21,29
2016070223,17,19,12,13,24,19,0,18,13,15,16,14,18,18,17,21,16,20,15,24,17,0,10,15,18
2016070224,18,16,12,28,21,17,0,21,14,12,13,14,21,23,18,21,16,15,13,18,19,0,12,16,17
2016070301,17,27,14,0,22,18,0,19,13,4,24,14,21,15,16,15,24,15,18,25,20,0,11,12,27
2016070302,23,23,13,29,29,16,0,21,13,18,16,17,22,22,17,15,29,15,20,19,18,0,11,16,24
2016070303,21,16,18,26,28,19,0,25,17,19,19,19,24,19,21,21,18,16,30,28,28,0,14,22,16
2016070304,22,19,27,39,35,22,0,25,18,18,23,22,30,28,20,22,22,18,30,26,29,0,16,23,23
2016070305,25,31,31,43,43,26,0,39,21,24,27,26,40,31,26,31,27,25,44,48,32,0,20,30,26
2016070306,30,28,35,50,63,27,0,54,31,33,37,45,44,39,38,31,44,20,58,46,36,0,27,34,32
2016070307,42,35,43,61,65,36,0,60,34,33,43,58,51,41,0,41,31,34,71,61,40,0,30,44,29
2016070308,42,37,48,50,72,38,0,66,37,40,40,58,60,58,0,47,36,43,70,54,47,0,38,51,36
2016070309,36,31,49,52,64,35,0,57,36,34,43,45,60,59,35,47,57,33,58,59,41,0,41,49,30
2016070310,39,42,50,47,60,35,0,49,36,41,35,41,49,58,44,46,47,43,49,54,41,0,37,43,40
2016070311,39,43,47,50,56,38,0,54,32,40,41,39,45,46,50,44,43,42,51,53,46,0,35,45,39
2016070312,54,51,47,56,51,46,0,51,32,44,43,34,48,47,53,56,55,53,54,67,51,0,38,51,52
2016070313,53,52,56,62,46,48,0,46,38,50,55,38,45,49,43,55,39,60,48,51,45,0,43,48,59
2016070314,49,65,58,39,44,47,0,42,44,53,46,36,42,45,47,52,54,50,45,50,44,0,39,54,60
2016070315,53,59,53,56,50,46,0,43,47,56,52,40,43,47,51,65,60,58,45,47,42,0,35,47,55
2016070316,51,40,50,50,51,45,0,48,43,48,43,45,43,43,54,48,51,52,44,44,49,0,44,47,51
2016070317,51,36,48,44,54,36,0,54,27,48,47,44,55,53,51,58,53,37,45,54,53,0,47,57,34
2016070318,28,41,27,42,54,27,0,47,24,33,34,46,44,46,42,40,37,38,44,59,44,0,31,48,36
2016070319,39,32,27,62,56,30,0,51,23,31,26,41,45,44,53,42,49,28,51,68,39,0,29,38,38
2016070320,40,40,35,67,55,29,0,49,30,42,39,40,45,50,35,49,56,34,60,74,36,0,31,44,52
2016070321,45,38,34,92,45,29,0,43,33,45,36,32,40,54,38,54,48,46,60,71,38,0,29,49,45
2016070322,50,45,39,80,46,31,0,37,29,41,42,32,36,50,46,54,22,42,68,55,40,0,34,47,44
2016070323,47,42,41,65,44,32,0,37,29,43,48,34,48,53,48,51,14,47,87,0,40,0,37,44,40
2016070324,49,49,47,69,45,35,0,41,32,33,42,40,43,47,42,50,37,40,96,0,42,0,39,45,43
2016070401,48,38,46,54,42,39,0,40,35,43,48,40,38,47,45,44,61,42,87,58,43,0,37,45,32
2016070402,45,48,45,47,43,38,0,43,35,42,46,38,38,42,44,38,49,34,57,30,39,0,31,34,40
2016070403,38,46,41,42,40,34,0,39,31,45,42,38,36,36,34,40,48,32,42,40,42,0,29,39,40
2016070404,38,44,40,48,36,34,0,36,35,43,39,37,35,32,32,38,37,36,37,39,40,0,28,34,41
2016070405,34,43,41,43,36,33,0,33,35,37,45,35,35,31,26,27,36,32,33,34,36,0,29,32,30
2016070406,35,32,41,42,35,31,0,35,35,39,38,31,35,34,32,34,39,35,33,34,36,0,32,40,37
2016070407,33,36,34,24,35,27,0,31,33,32,32,29,30,32,25,31,37,29,30,31,30,0,29,29,29
2016070408,25,28,35,17,33,25,0,29,30,34,29,26,30,22,32,30,38,30,27,27,27,0,24,29,19
2016070409,25,28,24,26,29,20,0,29,19,30,20,22,31,29,20,24,26,24,22,26,25,0,21,24,26
2016070410,28,33,21,26,34,21,0,25,12,19,28,21,28,24,27,27,38,26,22,28,27,0,20,29,23
2016070411,30,32,21,28,27,23,0,20,18,24,24,18,28,23,29,30,24,21,23,30,29,0,21,34,36
2016070412,27,18,22,26,26,20,0,12,18,22,32,15,23,25,29,30,30,18,22,39,22,0,20,0,26
2016070413,20,12,22,33,22,18,0,10,19,28,20,11,20,16,19,19,17,8,18,24,22,0,16,0,24
2016070414,9,15,13,0,21,15,0,9,12,16,18,7,24,16,7,15,21,9,18,19,15,0,13,15,20
2016070415,18,15,9,27,18,14,0,10,9,10,21,9,24,16,12,14,16,8,13,22,18,0,13,24,15
2016070416,0,9,11,9,16,13,0,7,8,15,16,7,20,10,16,17,17,7,13,15,17,0,11,17,14
2016070417,0,17,9,0,19,11,0,7,9,15,10,7,16,14,10,13,13,9,14,22,18,0,10,14,10
2016070418,11,9,6,0,16,10,0,10,5,6,8,7,12,2,5,11,13,8,13,6,12,4,7,8,8
2016070419,8,6,6,16,13,9,0,12,4,11,10,6,10,3,11,5,9,8,9,12,12,1,6,5,12
2016070420,6,5,4,0,21,6,0,14,3,9,7,7,12,0,5,8,15,8,10,12,13,1,6,9,3
2016070421,11,8,7,22,19,8,0,11,3,0,6,7,10,0,15,9,10,1,10,14,13,5,6,10,5
2016070422,6,6,5,13,14,7,0,8,3,9,7,7,7,6,10,14,11,8,7,11,8,1,5,12,9
2016070423,8,2,5,14,14,8,0,4,2,12,7,5,8,6,9,7,6,7,6,11,10,7,5,8,1
2016070424,10,4,1,0,11,6,0,6,1,1,3,3,6,0,3,3,1,3,5,6,7,1,2,6,2
2016070501,7,4,1,3,11,2,0,5,1,4,4,2,5,4,5,1,11,6,5,3,7,1,2,5,7
2016070502,2,3,1,0,9,5,0,5,2,13,6,2,6,0,4,5,2,3,3,5,7,6,2,2,2
2016070503,2,2,1,0,12,5,0,8,2,7,1,3,4,0,10,7,1,4,3,10,9,4,1,5,9
2016070504,9,3,1,10,17,7,0,11,1,1,7,6,9,0,9,4,4,5,6,15,14,4,4,6,7
2016070505,13,16,3,0,15,6,0,11,4,8,13,7,12,17,13,18,11,9,11,12,13,9,8,9,14
2016070506,12,16,7,13,21,8,0,13,9,14,13,8,15,14,13,14,9,12,18,11,19,13,11,13,17
2016070507,17,12,14,22,20,14,0,16,10,12,19,8,17,11,16,18,18,12,18,26,19,19,12,21,17
2016070508,19,19,2,6,15,14,0,14,3,7,13,8,15,16,14,20,15,16,16,20,18,18,9,13,22
2016070509,16,20,1,19,25,14,0,24,3,3,21,10,19,12,20,15,19,17,17,23,25,18,13,21,24
2016070510,7,18,1,3,14,18,0,14,4,9,2,6,10,0,11,13,7,19,7,3,12,6,7,6,4
2016070511,10,8,4,0,14,16,0,8,3,6,12,3,13,0,11,13,7,6,5,13,19,7,6,4,9
2016070512,12,12,7,3,20,18,0,14,5,6,9,3,13,8,21,8,11,6,13,11,24,9,10,15,17
2016070513,14,8,12,12,13,10,0,16,9,20,14,6,17,17,12,20,13,13,12,11,22,9,14,19,15
2016070514,12,15,7,0,14,0,,17,7,3,15,8,19,9,30,17,11,8,13,14,17,6,13,17,23
2016070515,16,12,17,0,21,19,0,22,13,11,16,9,23,9,7,12,14,13,20,22,29,27,18,15,6
2016070516,18,17,6,20,12,21,0,23,8,11,26,11,22,0,27,19,16,10,19,20,32,7,20,18,24
2016070517,17,9,0,8,9,22,13,19,9,2,18,8,22,15,26,23,9,12,22,18,24,18,10,16,6
2016070518,17,28,0,,17,22,14,19,8,13,13,11,20,12,12,14,15,17,23,16,20,14,11,11,19
2016070519,17,11,8,22,16,22,17,23,8,9,13,15,25,18,11,13,12,13,26,18,25,23,11,18,23
2016070520,13,18,8,16,22,20,16,18,8,11,9,12,23,0,,15,17,18,21,41,23,17,10,15,7
2016070521,23,16,11,23,18,17,17,16,8,7,14,11,22,0,18,16,14,11,21,35,23,16,9,18,3
2016070522,17,7,7,23,20,15,16,13,8,10,0,10,23,22,14,24,14,19,23,26,23,18,4,18,13
2016070523,14,15,6,22,21,13,16,13,7,7,11,6,20,19,9,22,10,18,19,29,16,19,4,22,14
2016070524,17,5,2,22,22,11,17,17,8,5,11,10,18,16,16,11,4,10,19,24,20,22,11,18,13
2016070601,10,12,4,31,27,9,14,23,5,16,11,18,20,23,20,14,2,8,15,16,21,28,9,16,9
2016070602,5,9,4,12,30,9,18,20,6,14,14,21,24,22,11,14,7,3,18,18,15,31,9,13,7
2016070603,4,10,6,26,29,9,18,19,7,7,11,13,20,21,13,8,15,8,20,24,16,20,9,14,11
2016070604,8,8,6,16,31,9,14,20,6,13,12,14,17,17,7,8,9,8,17,14,17,23,10,15,10
2016070605,12,6,7,15,24,11,16,18,8,17,12,14,18,8,10,15,13,7,17,18,21,25,10,11,17
2016070606,11,8,7,11,22,11,16,20,10,14,12,14,19,11,10,11,13,16,20,19,16,12,11,12,13
2016070607,14,13,11,13,22,13,16,18,11,15,13,13,22,19,10,18,11,10,20,18,22,18,13,18,19
2016070608,15,18,15,22,23,15,16,22,13,18,19,16,23,18,15,17,25,13,18,23,19,20,13,18,14
2016070609,19,18,16,17,25,18,13,25,17,20,17,15,19,12,13,18,18,18,13,12,21,20,12,15,16
2016070610,13,24,16,14,20,23,7,20,15,18,11,13,15,29,13,11,15,16,14,9,18,18,6,15,16
2016070611,15,18,15,13,19,17,17,16,12,15,13,10,21,21,15,10,17,18,10,9,16,18,7,13,10
2016070612,10,12,12,5,20,18,14,16,9,13,15,7,17,25,11,19,17,19,7,18,16,5,7,16,25
2016070613,15,16,13,0,18,15,13,12,10,13,10,9,17,0,15,19,22,13,13,16,15,16,10,15,21
2016070614,0,27,10,27,26,18,15,18,11,14,20,14,16,0,,13,23,22,13,14,18,27,7,21,19
2016070615,0,31,12,18,28,26,0,,11,17,18,22,18,14,0,28,15,22,12,24,21,17,12,22,31
2016070616,31,37,14,16,25,27,25,0,12,13,29,21,22,19,34,27,21,26,14,23,23,20,18,18,38
2016070617,22,29,13,0,24,27,22,0,9,18,21,18,20,18,22,20,18,22,13,21,19,14,14,19,23
2016070618,24,23,14,0,25,20,19,0,10,18,17,18,20,19,26,23,19,13,13,17,24,20,13,21,19
2016070619,27,28,16,30,28,22,18,16,14,18,21,16,19,18,27,27,20,24,17,34,23,22,15,17,34
2016070620,26,26,16,21,28,21,20,14,17,28,24,16,24,19,17,27,26,23,22,47,21,34,18,32,36
2016070621,38,29,10,13,21,21,14,14,15,18,21,15,14,21,26,36,14,29,14,38,21,18,17,13,31
2016070622,20,27,8,22,25,20,17,17,15,13,6,13,18,12,16,27,12,26,13,43,21,30,10,14,24
2016070623,22,22,11,17,26,17,26,21,16,26,12,11,21,14,16,21,9,17,17,45,20,22,12,14,22
2016070624,25,24,16,28,29,18,12,29,14,29,23,16,18,18,24,24,14,23,15,27,25,24,14,20,28
2016070701,19,29,15,23,29,14,33,26,16,30,16,19,22,18,25,27,16,20,18,26,26,12,15,22,6
2016070702,20,24,16,8,27,15,20,16,15,31,25,15,22,27,29,28,18,16,14,21,26,22,17,17,20
2016070703,30,23,20,19,21,18,18,15,16,20,22,13,17,9,22,27,17,19,11,17,25,25,15,20,25
2016070704,24,23,19,14,21,20,15,20,14,23,14,14,15,17,23,26,15,21,15,12,24,20,10,15,24
2016070705,20,30,22,19,22,22,17,17,18,26,25,13,19,15,18,23,19,22,16,18,20,22,11,18,28
2016070706,28,39,18,26,27,25,19,19,18,20,18,15,20,16,20,19,22,21,21,23,26,22,13,17,27
2016070707,27,34,16,22,32,28,21,24,18,20,25,16,22,19,22,28,23,21,21,15,26,21,12,18,33
2016070708,32,35,17,33,46,28,25,38,17,23,27,20,34,20,25,32,19,31,22,29,26,8,18,21,31
2016070709,35,42,25,30,38,30,33,45,21,23,31,26,31,28,44,29,23,32,24,33,30,23,22,34,28
2016070710,43,46,29,26,35,37,32,33,25,31,34,26,35,23,44,39,33,35,31,30,27,27,21,31,37
2016070711,39,42,34,38,34,41,24,35,24,24,34,25,35,31,36,28,37,42,29,35,28,27,22,32,33
2016070712,26,44,34,24,27,32,36,25,26,28,43,21,28,35,42,30,41,37,33,26,31,36,32,38,31
2016070713,8,14,34,35,31,20,20,17,30,29,22,10,29,25,0,21,35,24,26,21,26,18,27,28,14
2016070714,29,34,38,28,0,30,35,32,29,37,26,29,32,34,33,25,35,39,34,37,0,35,25,33,17
2016070715,45,40,41,66,39,36,51,40,32,35,37,36,51,56,54,27,47,39,47,51,0,56,42,57,40
2016070716,64,59,48,67,65,49,76,54,33,45,75,41,72,61,0,56,63,45,65,83,55,63,57,76,59
2016070717,59,60,55,57,66,49,49,59,44,65,76,47,66,69,67,62,66,52,51,62,65,76,63,75,73
2016070718,77,61,65,50,64,49,57,55,52,72,73,51,50,56,78,73,81,45,44,62,69,68,54,59,81
2016070719,69,70,72,47,68,61,53,55,57,70,49,45,42,45,57,64,66,53,34,53,56,74,47,45,69
2016070720,57,74,67,57,67,55,41,58,61,74,49,47,37,50,52,60,54,63,36,61,50,56,50,53,62
2016070721,72,78,62,68,75,58,60,63,65,64,48,47,46,65,60,51,56,73,43,77,47,61,47,67,63
2016070722,100,67,61,82,79,67,96,65,64,60,63,50,68,75,79,84,51,77,57,97,59,51,61,83,82
2016070723,99,88,73,66,78,71,81,69,74,69,100,60,77,73,0,92,50,67,65,103,75,47,77,87,69
2016070724,85,92,77,66,73,75,91,63,86,75,124,66,72,70,72,77,57,60,65,75,79,62,76,84,75
2016070801,74,71,85,81,77,74,85,66,90,0,113,65,65,69,65,73,80,59,66,70,74,70,73,63,109
2016070802,58,84,91,52,77,71,85,72,83,0,105,67,72,66,64,64,76,59,66,73,80,77,69,76,86
2016070803,60,83,86,70,83,75,67,76,84,70,105,67,81,72,73,61,70,59,74,75,81,74,73,72,70
2016070804,59,58,92,56,82,76,62,77,78,65,79,68,87,65,66,51,61,48,82,70,78,61,83,67,58
2016070805,60,51,89,69,77,73,69,72,81,62,73,68,84,66,66,64,66,49,84,66,80,65,76,67,53
2016070806,54,57,92,47,90,71,59,76,84,57,65,71,99,64,72,57,64,46,98,67,86,63,70,66,61
2016070807,53,47,104,52,97,73,65,77,89,71,71,71,94,68,70,67,63,44,97,71,87,54,74,70,80
2016070808,57,54,111,70,94,81,64,80,76,58,58,63,98,56,71,51,65,46,106,74,83,49,64,65,50
2016070809,61,55,110,67,89,88,58,73,82,58,52,59,86,59,69,63,62,63,116,60,81,78,69,56,38
2016070810,47,48,99,56,67,62,0,60,75,57,39,47,76,58,54,63,62,52,93,64,69,63,66,37,39
2016070811,27,54,79,58,59,49,62,49,61,52,0,44,68,52,59,48,63,52,63,70,60,67,52,38,51
2016070812,37,55,75,73,42,43,65,43,55,61,36,41,69,48,65,82,59,51,56,64,55,58,51,52,43
2016070813,73,42,67,92,49,37,68,34,50,0,40,30,60,70,41,77,61,42,59,49,61,47,54,58,51
2016070814,80,51,57,60,48,0,57,43,45,0,39,33,49,69,53,69,59,44,46,49,51,56,0,61,
2016070815,64,55,32,56,63,0,55,27,41,0,,33,57,72,49,50,33,51,45,54,48,43,0,69,63
2016070816,60,69,22,17,22,43,32,43,0,16,34,26,41,40,54,47,32,55,40,30,49,28,0,70,64
2016070817,42,54,21,16,23,34,19,31,0,17,29,19,31,31,47,36,23,53,31,32,38,28,18,36,18
2016070818,38,51,22,22,30,30,22,24,7,37,33,22,33,34,50,27,27,33,26,40,40,39,24,32,20
2016070819,30,33,29,28,33,26,37,21,24,37,33,18,27,34,36,39,27,25,23,56,32,22,27,32,39
2016070820,40,41,34,48,43,26,39,22,25,39,42,21,36,41,32,38,41,30,38,57,38,45,32,37,52
2016070821,41,45,30,64,50,25,51,34,26,40,41,24,42,55,45,46,32,29,39,70,40,61,32,46,43
2016070822,50,40,32,58,41,27,50,39,27,35,38,25,43,59,60,38,37,34,40,77,48,52,33,50,46
2016070823,50,37,30,57,51,27,58,41,29,41,40,28,49,49,55,48,38,28,48,70,38,51,34,49,40
2016070824,60,43,35,75,54,29,63,48,32,37,46,33,48,55,60,60,27,37,53,73,47,43,34,51,43
2016070901,57,49,35,59,60,30,60,56,30,54,39,36,57,51,61,49,41,42,58,59,47,37,35,54,46
2016070902,60,49,40,63,59,36,58,56,35,48,43,36,60,53,57,51,34,41,61,67,48,43,29,54,45
2016070903,56,48,43,55,65,36,54,59,31,49,40,39,59,45,57,48,39,38,63,58,45,45,25,36,43
2016070904,30,39,44,48,66,34,53,60,34,48,48,39,56,38,53,43,40,35,61,55,48,44,33,39,42
2016070905,36,37,46,48,64,37,48,58,35,47,44,38,46,37,52,38,48,38,64,47,46,37,36,42,40
2016070906,35,35,53,52,67,32,48,57,37,53,44,40,47,40,55,36,52,29,65,56,44,35,39,37,42
2016070907,36,32,49,48,66,32,55,57,40,48,50,35,55,45,73,46,53,32,63,62,44,42,39,54,47
2016070908,41,30,49,54,68,30,47,59,42,46,38,30,59,38,69,20,51,37,61,46,42,25,38,49,33
2016070909,51,50,51,62,68,34,50,59,38,50,54,33,61,49,82,52,55,35,58,42,46,56,47,59,39
2016070910,49,47,52,70,54,41,35,50,38,55,62,37,56,58,69,69,68,51,47,53,53,47,40,33,45
2016070911,54,43,48,57,42,36,40,36,37,49,49,28,44,46,48,62,57,50,35,22,49,37,25,33,46
2016070912,37,54,31,34,37,37,36,25,32,29,16,26,38,48,48,40,43,43,33,46,46,31,30,43,52
2016070913,33,40,18,24,33,37,23,24,24,20,23,25,37,41,45,40,22,40,22,23,40,19,28,39,50
2016070914,37,40,18,31,21,24,22,27,16,17,30,20,27,32,37,34,26,33,39,25,30,32,27,33,15
2016070915,24,27,21,34,38,26,0,40,15,30,20,22,24,16,0,29,24,29,32,39,28,14,19,18,30
2016070916,19,23,24,19,33,20,0,42,19,26,23,22,21,16,43,26,21,19,32,33,24,17,18,23,20
2016070917,29,30,28,0,34,21,43,36,25,45,31,25,33,35,53,31,32,18,31,53,32,41,23,34,32
2016070918,46,33,31,36,38,28,51,27,26,40,47,23,37,53,64,40,38,24,33,62,39,54,30,50,43
2016070919,49,45,33,53,41,30,43,25,25,36,56,24,34,43,42,60,43,33,40,58,46,45,32,45,65
2016070920,37,46,30,35,36,32,32,34,29,41,33,23,31,42,28,48,39,33,24,41,32,36,25,27,52
2016070921,45,35,22,0,30,26,32,30,22,30,23,20,26,41,38,37,31,28,20,34,29,31,22,23,29
2016070922,34,30,21,26,29,26,32,33,22,25,27,19,21,32,35,39,28,28,21,40,32,29,24,34,32
2016070923,34,32,21,15,29,26,18,31,21,23,25,21,21,27,29,35,21,28,14,33,31,37,23,30,37
2016070924,30,36,18,17,33,24,27,27,24,26,29,17,21,21,28,28,33,27,15,21,24,40,27,23,40
2016071001,24,37,22,26,29,22,27,29,22,14,22,15,22,30,26,37,30,27,20,29,27,42,25,22,36
2016071002,26,37,24,38,34,25,30,27,24,35,33,13,23,20,25,27,39,32,25,34,26,34,24,24,34
2016071003,28,35,24,33,38,27,34,28,24,33,30,16,28,18,30,23,27,29,28,39,27,30,21,25,31
2016071004,29,33,27,23,42,25,21,36,27,31,22,17,28,28,35,28,28,28,22,27,28,28,19,30,26
2016071005,29,31,26,16,45,25,24,37,26,33,33,20,25,28,37,28,28,26,24,23,30,27,22,25,27
2016071006,32,28,26,26,33,25,24,34,25,29,30,23,27,20,40,33,29,28,24,25,30,27,19,28,32
2016071007,24,31,26,23,34,27,21,27,28,29,25,19,23,22,27,28,32,24,23,18,29,24,17,21,28
2016071008,25,32,26,29,35,25,24,22,22,27,26,17,27,22,26,18,32,30,20,18,29,11,18,25,23
2016071009,35,32,31,34,31,29,33,26,25,31,31,18,32,32,44,34,41,34,24,27,32,30,25,29,28
2016071010,33,37,31,24,33,33,37,25,24,37,36,16,34,40,0,39,41,38,33,38,35,31,26,39,31
2016071011,44,45,36,36,31,36,36,29,27,41,46,19,37,37,52,39,44,40,34,38,34,38,33,35,36
2016071012,26,29,34,43,32,31,29,25,26,35,42,20,38,39,47,33,46,33,28,38,38,30,33,45,34
2016071013,37,35,29,23,39,24,43,26,28,54,41,24,37,35,43,36,44,33,33,43,39,18,31,41,42
2016071014,38,41,32,47,45,30,52,34,28,42,40,27,38,40,50,38,41,36,40,33,54,45,32,45,43
2016071015,38,43,31,50,55,40,63,42,26,35,41,32,34,43,62,37,57,31,46,65,42,46,31,43,57
2016071016,66,47,36,53,57,40,60,42,27,43,44,34,49,49,0,55,49,44,45,58,0,55,37,55,41
2016071017,62,57,36,38,52,43,50,40,27,44,57,30,46,55,0,64,44,49,41,59,0,65,40,58,58
2016071018,54,55,34,33,43,39,39,36,28,43,48,29,38,44,47,56,45,43,34,38,44,40,33,42,52
2016071019,43,44,36,37,41,35,40,29,31,44,44,24,36,35,34,49,46,41,31,49,41,41,32,47,45
2016071020,41,45,38,56,43,34,37,27,34,52,36,24,38,38,33,47,36,36,33,63,40,38,36,38,50
2016071021,45,42,38,40,41,34,37,28,33,41,38,27,36,37,36,48,40,26,33,0,34,37,30,42,42
2016071022,49,44,33,54,35,34,44,28,33,36,26,25,35,49,27,55,35,45,29,56,41,43,30,44,41
2016071023,49,40,33,51,35,34,38,29,34,39,35,24,35,44,27,41,44,44,30,51,35,40,31,41,44
2016071024,45,47,38,36,38,33,42,31,34,42,42,24,30,45,28,51,35,35,30,39,37,35,31,45,42
2016071101,46,0,40,41,36,37,42,36,35,46,36,25,35,48,21,43,52,38,33,52,37,37,30,43,46
2016071102,41,0,40,35,37,42,37,32,38,49,49,24,40,46,21,40,56,35,34,29,38,43,30,42,44
2016071103,47,64,41,47,42,41,37,37,39,46,41,25,39,49,28,42,52,38,35,59,42,49,31,45,56
2016071104,53,56,41,41,42,46,43,37,42,47,60,26,42,43,19,49,44,42,32,51,38,42,35,48,57
2016071105,46,53,43,38,41,47,35,36,41,48,48,27,44,41,31,48,40,43,34,43,44,40,41,44,54
2016071106,44,53,45,39,41,48,37,38,46,45,55,26,43,39,36,49,59,43,33,37,43,42,39,46,54
2016071107,48,53,52,40,41,44,42,37,47,48,56,27,43,47,54,55,48,41,35,37,43,48,43,41,51
2016071108,49,56,56,42,41,43,45,43,49,50,59,31,45,51,30,51,57,49,39,19,50,50,43,49,42
2016071109,52,64,56,37,48,47,47,48,48,45,61,31,53,50,0,52,55,50,41,64,53,47,48,55,47
2016071110,57,57,60,35,52,48,50,40,44,48,53,31,58,51,58,59,60,64,46,58,60,52,52,54,43
2016071111,69,59,67,48,51,49,61,49,46,46,54,30,53,55,54,63,57,56,53,69,51,51,45,50,39
